TRAVELER_ID,GENDER,AGE_GRP,TRAVEL_STATUS_DESTINATION,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,DGSTFN,지역,split
e002389,1,2.4942286095417687,경기,1.1449205898296924,0.7384036081045557,1.4358000375176845,0.453221418277183,-0.9181132881994429,0.1562224102896964,0.6107578101120258,-1.1078427428170963,3.6666666666666665,수도권,Training
e003334,0,-0.1445069715845479,경기,1.7452723208386325,-0.45025871996076905,2.062352033758547,-0.8154120689728819,-0.9181132881994429,0.1562224102896964,1.6136117686184355,-0.5381145283345574,3.7142857142857144,수도권,Training
e007807,1,0.7350715554575575,서울,-0.05578287218818784,0.14407244407189337,0.1826960450359603,-0.18109532534784947,0.7599417095152093,-1.0235969594494985,-0.8935231276475888,0.60134190063052,3.857142857142857,수도권,Training
e005532,0,1.614650082499663,경기,0.5445688588207523,0.7384036081045557,0.8092480412768225,0.453221418277183,1.8786450413249776,0.1562224102896964,-1.3949501069007937,1.1710701151130587,4.913043478260869,수도권,Training
e003175,1,-0.1445069715845479,경기,-0.656134603197128,-1.0445898839934316,-0.4438559512049019,-1.4497288125979144,-0.9181132881994429,-1.0235969594494985,1.1121847893652306,0.60134190063052,3.6,수도권,Training
e001098,1,-0.1445069715845479,경기,1.7452723208386325,-0.45025871996076905,0.1826960450359603,0.453221418277183,0.7599417095152093,-1.0235969594494985,0.6107578101120258,-0.5381145283345574,4.25,수도권,Training
e000627,0,0.7350715554575575,인천,1.7452723208386325,0.7384036081045557,0.1826960450359603,-0.8154120689728819,-0.3587616222945589,0.7461320951592938,-0.8935231276475888,0.031613686147981275,4.846153846153846,수도권,Training
e007836,1,0.7350715554575575,경기,-0.656134603197128,-0.45025871996076905,-0.4438559512049019,0.453221418277183,-0.9181132881994429,-1.0235969594494985,1.1121847893652306,0.031613686147981275,4.0,수도권,Training
e012144,1,-1.0240854986266534,서울,1.1449205898296924,-1.0445898839934316,0.1826960450359603,1.0875381619022153,-0.9181132881994429,-0.433687274579901,-1.3949501069007937,1.1710701151130587,4.571428571428571,수도권,Training
e011483,1,-1.0240854986266534,서울,1.1449205898296924,0.14407244407189337,-1.070407947445764,-1.4497288125979144,1.8786450413249776,0.7461320951592938,-0.8935231276475888,1.1710701151130587,4.4,수도권,Training
e000346,0,2.4942286095417687,인천,-0.05578287218818784,1.3327347721372182,0.8092480412768225,1.7218549055272478,-0.3587616222945589,0.7461320951592938,0.10933083085882095,0.031613686147981275,4.0,수도권,Training
e003929,1,0.7350715554575575,경기,1.1449205898296924,1.3327347721372182,1.4358000375176845,0.453221418277183,0.7599417095152093,0.7461320951592938,0.10933083085882095,0.60134190063052,4.0,수도권,Training
e007231,1,2.4942286095417687,서울,-0.656134603197128,0.14407244407189337,0.8092480412768225,1.0875381619022153,0.7599417095152093,0.1562224102896964,-0.3920961483943839,0.031613686147981275,3.857142857142857,수도권,Training
e006884,0,-0.1445069715845479,경기,-1.2564863342060681,-1.0445898839934316,-1.070407947445764,-0.18109532534784947,-1.477464954104327,-1.613506644319096,-0.8935231276475888,0.031613686147981275,4.0,수도권,Training
e003449,1,2.4942286095417687,경기,-1.2564863342060681,1.3327347721372182,0.8092480412768225,-0.8154120689728819,-0.9181132881994429,-0.433687274579901,0.10933083085882095,-0.5381145283345574,4.333333333333333,수도권,Training
e001544,1,-0.1445069715845479,경기,0.5445688588207523,-0.45025871996076905,-1.070407947445764,-1.4497288125979144,-1.477464954104327,1.9259514648984888,-1.3949501069007937,1.1710701151130587,5.0,수도권,Training
e010174,1,-1.0240854986266534,서울,-0.656134603197128,0.14407244407189337,-1.070407947445764,0.453221418277183,-0.3587616222945589,0.7461320951592938,-0.3920961483943839,1.1710701151130587,4.6,수도권,Training
