TRAVELER_ID,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM
g003115,36,여,20,6,5,1,1,3,,4,,1,1,11,11440,11,11110,30,30200,7,7,5,2,6,4,1,5,세종특별자치시,충남,나홀로 여행,2023-06-24~2023-06-24,5,2,1,0
g012761,11,남,50,6,1,2,5,3,,8,11,2,2,42,42210,42,42130,44,44770,1,1,1,3,5,1,1,2,서울특별시,전북,3인 이상 가족 여행(친척 포함),2023-09-23~2023-09-23,3,1,2,3
g008528,29,남,50,7,1,2,4,2,,5,8,2,1,46,46710,46,46730,46,46130,4,5,3,5,3,3,5,4,광주광역시,전남,나홀로 여행,2023-08-22~2023-08-23,2,,,0
g012704,29,남,50,5,1,2,4,4,,5,5,3,4,46,46150,45,45800,47,47130,1,1,7,4,1,6,2,6,광주광역시,전남,자녀 동반 여행,2023-09-24~2023-09-24,8,3,9,3
g012175,11,남,50,6,1,2,2,11,,1,11,2,1,26,26350,42,42150,50,50130,2,3,2,4,5,5,3,3,서울특별시,충북,2인 여행(가족 외),2023-09-09~2023-09-09,7,8,3,1
g001258,41,여,30,5,1,2,4,2,,4,6,2,1,46,46820,42,42820,26,26710,4,1,1,4,4,7,1,7,경기도,전남,3인 이상 여행(가족 외),2023-06-02~2023-06-03,3,2,1,5
g004719,11,여,30,6,1,1,4,3,,4,7,2,1,41,41650,47,47130,46,46130,2,2,2,4,5,2,2,7,서울특별시,충남,2인 여행(가족 외),2023-08-03~2023-08-03,7,1,2,1
g004538,48,남,40,6,1,2,4,3,,6,6,2,3,26,26200,11,11710,29,29110,6,3,2,1,2,3,6,2,경상남도,광주,자녀 동반 여행,2023-07-29~2023-07-29,3,1,7,3
g004621,44,남,50,7,1,2,6,2,,6,11,1,1,44,44150,47,47130,41,41550,1,1,1,6,7,5,4,4,충청남도,충남,부모 동반 여행,2023-07-29~2023-07-30,6,7,1,7
g003648,11,남,20,5,1,1,1,3,,4,,3,6,42,42210,42,42150,42,42830,2,1,4,5,3,4,6,6,서울특별시,충남,부모 동반 여행,2023-07-06~2023-07-07,1,2,3,2
g004494,27,여,50,6,1,1,3,3,,5,5,2,2,26,26200,47,47130,50,50130,3,5,3,3,4,3,3,5,대구광역시,전남,부모 동반 여행,2023-08-06~2023-08-06,2,3,7,2
g002245,28,여,30,6,1,2,4,2,,4,6,2,1,46,46710,41,41820,26,26710,4,4,2,1,4,4,2,1,인천광역시,충남,3인 이상 여행(가족 외),2023-06-10~2023-06-11,3,9,10,9
g011097,29,여,20,6,1,1,1,3,,4,,2,2,26,26350,11,11680,46,46710,4,4,3,2,4,5,1,6,광주광역시,전남,2인 여행(가족 외),2023-09-24~2023-09-24,2,3,1,1
g006137,11,여,40,6,1,2,2,3,,5,9,2,1,50,50130,50,50110,42,42150,2,2,2,3,2,3,3,5,서울특별시,충남,2인 가족 여행,2023-09-08~2023-09-09,2,1,3,1
g008928,11,여,30,4,1,1,3,12,,1,9,3,4,45,45140,45,45180,45,45130,1,1,3,4,1,2,1,6,서울특별시,전남,부모 동반 여행,2023-08-26~2023-08-26,3,1,2,2
g005219,30,남,40,7,1,1,2,2,,5,8,2,1,48,48310,42,42150,46,46130,3,2,4,3,4,4,5,6,대전광역시,전북,2인 여행(가족 외),2023-08-13~2023-08-14,3,2,8,1
g002633,36,남,30,5,1,2,2,13,,2,4,1,1,44,44150,43,43110,50,50130,2,2,4,4,2,4,2,7,세종특별자치시,대전,2인 여행(가족 외),2023-06-24~2023-06-24,5,3,1,1
g007523,11,여,30,6,1,1,4,2,,4,12,4,4,50,50130,28,28237,30,30140,3,5,4,6,3,5,5,5,서울특별시,대전,나홀로 여행,2023-08-26~2023-08-26,4,1,7,0
g010673,11,남,30,6,1,2,2,2,,10,12,3,6,50,50110,42,42150,44,44180,2,2,1,3,6,5,2,6,서울특별시,대전,2인 여행(가족 외),2023-09-10~2023-09-10,7,1,2,1
g003512,11,여,20,6,5,1,2,4,,3,3,1,1,42,42150,50,50130,41,41480,1,2,1,3,6,4,2,7,서울특별시,전남,2인 여행(가족 외),2023-07-08~2023-07-09,6,2,7,1
g000440,11,남,60,7,1,2,2,2,,5,5,3,4,42,42210,44,44230,46,46710,2,2,2,3,2,2,2,6,서울특별시,충남,나홀로 여행,2023-05-27~2023-05-29,8,1,4,0
g011789,28,남,20,6,1,1,1,7,,7,,2,1,41,41820,45,45800,27,27290,2,3,1,5,5,4,3,3,경기도,전북,나홀로 여행,2023-09-23~2023-09-23,1,4,2,0
g005569,45,여,40,6,2,2,2,3,,4,8,2,2,42,42820,42,42190,47,47930,1,1,1,1,1,1,5,1,전라북도,전북,2인 여행(가족 외),2023-08-12~2023-08-12,2,3,,1
g010910,44,여,40,6,1,2,3,6,,2,12,3,4,50,50130,42,42230,11,11170,1,4,5,1,4,5,2,7,충청남도,전북,자녀 동반 여행,2023-09-02~2023-09-02,7,1,8,2
g007393,30,여,20,6,1,1,2,3,,4,7,2,2,11,11680,42,42150,26,26710,2,1,7,1,1,7,1,7,대전광역시,세종,2인 여행(가족 외),2023-08-27~2023-08-27,2,4,5,1
g005297,44,남,50,7,1,2,2,2,,1,6,2,1,26,26230,11,11590,42,42110,3,2,2,3,3,5,5,6,충청남도,세종,2인 가족 여행,2023-09-01~2023-09-03,1,4,2,1
g006325,48,남,30,6,1,1,4,13,,1,5,3,3,48,48730,42,42150,47,47290,6,1,1,1,4,4,6,4,경상남도,전남,부모 동반 여행,2023-08-19~2023-08-21,2,1,7,3
g000937,41,남,40,5,4,2,2,8,,2,5,2,1,42,42770,41,41270,44,44825,2,2,1,4,6,6,3,3,경기도,전북,자녀 동반 여행,2023-06-02~2023-06-04,8,2,3,1
g000622,29,남,30,6,1,2,3,4,,5,9,1,1,45,45730,46,46710,45,45770,2,1,3,3,1,3,1,7,광주광역시,대전,자녀 동반 여행,2023-05-27~2023-05-29,8,3,1,2
g003399,46,남,20,4,1,1,4,3,,4,7,2,1,47,47130,50,50110,11,11680,6,2,6,3,2,6,6,2,전라남도,광주,3인 이상 여행(가족 외),2023-07-22~2023-07-23,3,2,1,2
g001928,45,여,40,5,1,1,3,3,,1,5,3,1,50,50110,26,26350,47,47130,1,1,1,4,1,4,7,1,전라북도,전북,나홀로 여행,2023-06-07~2023-06-07,2,1,7,0
g000716,28,여,30,5,1,2,2,3,,5,9,2,1,42,42210,41,41500,50,50130,5,4,3,1,2,2,2,5,인천광역시,대전,2인 가족 여행,2023-06-04~2023-06-05,7,3,2,1
g007360,45,남,40,6,1,2,4,3,,5,10,2,3,26,26260,11,11170,47,47130,1,2,5,1,2,2,5,7,전라북도,전북,자녀 동반 여행,2023-08-19~2023-08-19,3,6,8,3
g000357,11,남,50,6,1,2,2,3,,5,5,3,2,42,42210,48,48310,46,46130,3,4,3,3,5,2,2,3,서울특별시,전남,2인 가족 여행,2023-05-17~2023-05-19,3,1,2,1
g010799,30,남,30,4,1,1,2,9,,4,4,2,1,50,50110,42,42110,46,46710,4,1,3,3,6,2,6,5,서울특별시,충남,3인 이상 여행(가족 외),2023-08-30~2023-08-30,3,5,2,4
g009819,43,여,30,7,1,2,3,2,,4,7,3,5,31,31140,47,47280,43,43800,4,4,4,4,4,4,4,4,충청북도,충북,나홀로 여행,2023-08-30~2023-08-30,1,2,4,0
g012583,41,남,20,6,1,1,2,2,,5,5,2,1,42,42150,41,41270,45,45110,5,4,4,2,3,5,5,1,경기도,충남,3인 이상 여행(가족 외),2023-09-17~2023-09-17,2,3,1,2
g005889,36,남,40,7,1,2,3,11,,1,6,2,1,46,46130,50,50110,50,50130,3,4,3,3,3,3,4,4,세종특별자치시,충북,자녀 동반 여행,2023-08-15~2023-08-16,1,7,3,2
g007218,31,여,20,4,1,1,2,3,,5,5,3,2,11,11680,26,26440,44,44800,2,1,4,5,2,6,6,4,울산광역시,전남,부모 동반 여행,2023-08-25~2023-08-27,2,10,,1
g003555,41,여,40,6,1,1,2,3,,4,4,2,2,42,42170,50,50130,26,26350,1,1,7,6,1,1,7,1,경기도,광주,2인 여행(가족 외),2023-07-15~2023-07-16,3,2,1,1
g001806,11,여,40,6,1,2,2,11,,2,7,2,2,41,41830,41,41590,44,44150,2,5,2,4,3,3,6,7,서울특별시,전북,2인 가족 여행,2023-06-03~2023-06-04,1,3,7,1
g012857,44,여,30,5,1,2,2,13,,5,9,2,10,50,50130,26,26200,11,11680,4,4,4,3,3,3,5,5,충청남도,충남,2인 여행(가족 외),2023-09-27~2023-09-27,2,5,1,1
g010210,41,남,20,4,1,1,1,2,,5,,2,1,28,28185,30,30200,42,42150,4,4,1,4,4,5,5,5,경기도,대전,2인 여행(가족 외),2023-09-03~2023-09-03,3,1,5,1
g007644,11,남,50,6,1,2,5,3,,7,11,1,1,42,42210,43,43130,44,44770,1,1,1,1,1,1,1,7,서울특별시,충남,3인 이상 여행(가족 외),2023-09-01~2023-09-03,2,1,4,2
g012742,41,여,40,6,1,1,2,2,,6,12,2,2,42,42210,41,41590,42,42130,5,2,2,2,4,3,7,1,경기도,충남,부모 동반 여행,2023-09-26~2023-09-26,1,2,3,1
g005555,46,남,30,5,1,1,1,8,,6,,1,1,50,50130,50,50110,29,29155,4,4,4,4,4,4,4,4,전라남도,전남,나홀로 여행,2023-08-13~2023-08-13,2,6,1,0
g012240,41,여,30,6,1,1,1,3,,4,,2,1,50,50130,26,26350,42,42170,6,2,4,2,2,4,6,7,서울특별시,충남,나홀로 여행,2023-09-10~2023-09-10,1,2,,0
f016830,27,여,30,6,1,1,3,2,,2,6,2,1,26,26710,42,42760,11,11230,1,6,4,3,2,4,3,3,대구광역시,대전,나홀로 여행,2023-09-26~2023-09-26,7,1,6,0
g003899,26,남,20,6,1,1,3,3,,3,7,3,3,50,50130,42,42150,47,47130,2,1,1,7,2,1,7,7,부산광역시,대전,2인 여행(가족 외),2023-07-22~2023-07-22,3,1,9,1
g005597,44,남,30,6,1,1,4,2,,4,7,2,1,30,30200,44,44825,45,45800,4,4,1,1,4,4,4,5,충청남도,대전,자녀 동반 여행,2023-08-26~2023-08-26,7,1,3,3
g010569,29,여,20,6,1,1,4,4,,4,9,3,5,46,46110,46,46170,45,45110,2,2,2,3,2,3,6,6,광주광역시,전남,3인 이상 여행(가족 외),2023-08-27~2023-08-27,3,2,1,2
g001047,43,여,30,6,1,1,3,2,,3,6,3,3,50,50110,26,26350,42,42150,2,2,1,3,6,2,5,5,충청북도,전북,3인 이상 여행(가족 외),2023-05-26~2023-05-27,1,3,4,2
g001895,46,여,20,5,1,1,2,4,,4,6,2,1,50,50130,46,46130,46,46150,4,4,4,4,3,4,5,4,서울특별시,전남,2인 여행(가족 외),2023-06-03~2023-06-04,1,,,1
g012159,11,남,50,6,1,1,2,4,,6,7,3,5,42,42230,48,48310,44,44825,2,1,1,4,2,4,2,6,서울특별시,충남,2인 여행(가족 외),2023-09-09~2023-09-09,1,2,8,1
g000685,29,남,40,6,1,1,3,3,,4,4,2,3,46,46710,46,46790,46,46150,1,1,2,4,6,1,2,6,광주광역시,전남,2인 여행(가족 외),2023-05-20~2023-05-20,3,8,1,1
g011354,30,남,30,4,1,1,5,12,,1,8,3,3,50,50130,26,26350,42,42830,4,3,3,2,2,2,6,4,대전광역시,충남,2인 여행(가족 외),2023-09-04~2023-09-04,2,1,3,1
g001733,43,여,20,4,1,1,1,2,,4,,3,5,50,50110,42,42150,26,26350,1,1,2,2,1,2,2,7,충청북도,충남,2인 여행(가족 외),2023-06-03~2023-06-04,9,3,7,1
g006465,36,여,30,8,5,1,3,12,,3,12,4,3,47,47130,26,26350,11,11680,4,3,4,5,3,4,5,5,세종특별자치시,대전,나홀로 여행,2023-08-25~2023-08-27,1,10,5,0
g010442,26,여,20,6,1,1,1,1,,3,,3,2,11,11170,27,27110,50,50130,4,2,2,2,4,6,7,7,부산광역시,대전,나홀로 여행,2023-08-27~2023-08-27,2,1,5,0
g008176,44,여,20,6,1,1,2,3,,2,4,3,4,50,50130,42,42150,46,46130,4,3,1,1,4,5,1,7,충청남도,대전,2인 여행(가족 외),2023-08-24~2023-08-24,1,2,3,1
g000508,48,여,40,6,1,2,4,11,,1,6,2,2,50,50130,11,11620,48,48870,3,4,4,5,5,5,7,6,경상남도,충북,자녀 동반 여행,2023-05-27~2023-05-29,3,1,2,3
g001704,11,여,20,6,1,1,1,3,,3,,3,6,50,50130,42,42820,42,42830,1,1,2,7,7,1,3,6,서울특별시,충북,나홀로 여행,2023-06-03~2023-06-04,1,4,7,0
g012498,43,남,60,7,1,2,2,4,,4,6,2,1,47,47170,29,29170,43,43800,2,2,3,2,2,4,3,3,충청북도,충남,2인 여행(가족 외),2023-09-14~2023-09-14,2,7,3,1
g001364,41,여,20,5,1,2,2,2,,5,7,2,6,50,50110,26,26500,42,42150,1,1,4,4,1,4,1,1,경기도,충남,2인 가족 여행,2023-05-28~2023-05-29,2,1,3,1
g006861,29,남,40,7,5,2,4,2,,6,7,1,1,46,46710,46,46840,45,45110,2,2,2,4,2,2,6,2,광주광역시,충남,3대 동반 여행(친척 포함),2023-08-16~2023-08-19,7,8,6,3
g002521,11,여,30,6,1,2,3,3,,9,12,2,1,42,42830,50,50130,28,28710,1,1,1,1,1,3,2,3,서울특별시,충북,자녀 동반 여행,2023-06-24~2023-06-25,6,3,1,2
g006764,11,여,20,6,2,1,4,12,,1,7,3,1,26,26350,50,50130,45,45110,1,1,1,3,5,3,3,7,서울특별시,대전,나홀로 여행,2023-09-09~2023-09-09,4,1,7,0
g005809,41,여,20,6,1,1,1,2,,8,,3,1,42,42150,44,44825,41,41110,4,4,1,4,5,4,6,6,경기도,전북,2인 여행(가족 외),2023-08-13~2023-08-15,1,4,7,1
g000606,45,남,40,5,1,2,3,4,,5,8,1,1,45,45110,29,29200,30,30170,7,7,1,6,3,3,1,4,서울특별시,전남,3인 이상 여행(가족 외),2023-05-21~2023-05-21,2,1,3,2
g005387,46,여,60,4,1,2,2,3,,4,6,2,1,46,46110,29,29170,41,41820,3,3,7,4,3,5,4,5,전라남도,전남,3인 이상 여행(가족 외),2023-08-14~2023-08-14,3,2,1,3
g005250,41,여,30,6,1,1,3,2,,5,7,3,3,50,50130,26,26710,42,42830,4,5,4,4,5,3,2,4,경기도,충북,2인 여행(가족 외),2023-08-08~2023-08-09,7,1,3,1
g007377,30,여,20,6,1,1,4,3,,4,12,3,3,50,50130,26,26350,11,11560,2,2,2,2,3,3,2,4,대전광역시,세종,2인 여행(가족 외),2023-08-20~2023-08-20,2,1,3,1
g003921,41,남,20,4,1,1,4,12,,2,6,2,1,41,41110,41,41480,42,42150,2,2,1,6,7,2,7,6,경기도,전북,2인 여행(가족 외),2023-07-12~2023-07-13,3,1,7,1
g004354,41,여,20,7,2,1,4,12,,1,7,3,10,47,47110,47,47130,26,26380,4,2,2,4,4,3,7,7,경기도,대전,2인 여행(가족 외),2023-07-27~2023-07-28,3,2,1,1
g011724,28,여,20,4,1,1,4,12,,3,5,3,4,26,26500,11,11440,28,28720,7,3,2,6,1,6,2,6,인천광역시,대전,나홀로 여행,2023-09-22~2023-09-22,2,1,7,0
g003738,45,여,30,7,5,1,1,3,,5,,3,3,42,42780,47,47130,50,50130,3,2,1,6,7,3,5,6,전라북도,충북,2인 여행(가족 외),2023-07-08~2023-07-09,1,7,5,1
g002683,36,남,40,6,1,2,4,13,,5,5,2,1,50,50110,45,45800,26,26350,2,2,2,2,2,2,2,6,세종특별자치시,충북,3인 이상 여행(가족 외),2023-06-17~2023-06-18,3,8,1,3
g007208,41,여,30,6,1,1,3,3,,4,11,2,2,11,11170,11,11110,41,41430,2,6,1,6,2,2,7,6,전라북도,전북,2인 여행(가족 외),2023-09-01~2023-09-03,3,9,5,1
g005590,29,남,30,6,1,1,1,4,,5,,3,5,11,11560,50,50110,46,46130,3,4,3,4,4,5,5,4,광주광역시,전남,2인 여행(가족 외),2023-08-12~2023-08-12,1,3,2,1
g003525,27,여,30,6,1,2,3,4,,4,6,2,2,42,42150,26,26350,31,31710,3,5,2,2,3,2,6,6,대구광역시,충남,2인 가족 여행,2023-07-22~2023-07-23,2,3,1,1
g006715,28,여,30,6,1,2,3,2,,1,5,2,1,42,42150,11,11500,27,27140,3,2,4,2,4,6,4,5,인천광역시,충남,자녀 동반 여행,2023-08-20~2023-08-22,2,1,3,2
g001209,41,여,30,6,1,1,2,2,,4,4,2,1,42,42150,41,41820,46,46130,2,2,2,2,2,2,2,7,경기도,충남,2인 가족 여행,2023-05-31~2023-05-31,6,8,7,1
g002827,29,남,20,6,2,1,5,12,,1,10,2,1,50,50110,46,46130,46,46110,2,2,2,4,2,2,5,6,광주광역시,전남,2인 여행(가족 외),2023-07-03~2023-07-04,1,2,3,1
g006777,11,남,20,6,1,1,4,12,,1,5,1,2,41,41820,42,42210,50,50130,7,2,1,6,6,1,1,7,서울특별시,전북,부모 동반 여행,2023-08-24~2023-08-26,2,1,5,3
g011990,11,남,30,6,1,2,2,3,,8,11,3,3,50,50130,42,42210,47,47130,2,2,3,5,4,3,3,5,서울특별시,충남,부모 동반 여행,2023-09-06~2023-09-06,3,2,1,3
g002983,41,남,50,5,1,1,1,2,,4,,2,3,42,42210,50,50130,46,46130,2,4,1,4,2,5,1,7,경기도,전북,나홀로 여행,2023-06-28~2023-06-29,7,6,1,0
g001566,41,남,40,6,1,2,2,2,,12,12,2,3,44,44150,45,45130,41,41110,2,4,2,2,3,3,3,3,경기도,충남,2인 가족 여행,2023-06-02~2023-06-02,2,3,7,1
g001644,11,여,30,5,1,1,2,13,,4,4,2,1,26,26350,11,11440,11,11200,4,2,2,4,2,1,1,5,서울특별시,충남,2인 여행(가족 외),2023-06-02~2023-06-03,2,1,7,1
g000781,11,남,30,6,1,2,6,3,,4,4,1,1,42,42750,30,30200,46,46730,5,1,4,4,4,3,2,4,서울특별시,충남,자녀 동반 여행,2023-06-02~2023-06-04,5,1,8,5
g005681,11,여,30,6,1,1,2,3,,3,3,3,2,42,42150,42,42770,47,47110,2,1,5,3,5,3,7,6,서울특별시,충남,2인 여행(가족 외),2023-08-20~2023-08-22,7,1,3,1
g011833,30,남,20,7,2,1,1,3,,5,,3,5,42,42210,26,26710,44,44180,1,1,1,4,7,1,1,7,대전광역시,충남,2인 여행(가족 외),2023-09-10~2023-09-10,1,8,3,1
g006359,11,남,40,6,1,1,5,3,,5,12,3,4,42,42830,41,41630,46,46130,1,4,2,2,2,3,7,5,서울특별시,전남,2인 여행(가족 외),2023-08-16~2023-08-18,2,1,3,1
g001225,43,여,20,6,1,1,1,2,,3,,2,3,26,26710,42,42150,11,11110,2,2,2,2,2,2,6,6,충청북도,충남,나홀로 여행,2023-05-28~2023-05-29,4,2,5,0
g011393,30,남,20,4,1,1,5,3,,1,12,3,2,30,30170,11,11230,26,26350,7,7,1,7,4,3,7,6,대전광역시,세종,2인 여행(가족 외),2023-09-09~2023-09-09,1,6,2,1
g003359,44,여,30,5,1,2,2,4,,3,6,1,2,11,11680,26,26350,30,30110,3,6,3,2,3,3,4,6,충청남도,충남,2인 여행(가족 외),2023-07-07~2023-07-08,5,1,7,1
g006601,44,남,30,6,1,2,2,7,,4,6,2,2,41,41480,44,44270,30,30200,2,1,5,5,4,2,1,6,충청남도,충남,2인 가족 여행,2023-08-15~2023-08-15,2,1,3,1
g001016,27,여,20,6,1,1,3,3,,3,6,3,2,26,26710,47,47130,47,47110,4,4,3,2,4,3,5,5,대구광역시,대전,3인 이상 여행(가족 외),2023-05-27~2023-05-27,3,1,2,2
g004554,43,남,30,6,1,1,1,5,,6,,2,1,42,42230,30,30200,11,11620,2,3,2,4,4,3,1,6,충청북도,세종,2인 여행(가족 외),2023-07-29~2023-07-29,6,1,2,1
g000585,41,여,30,6,1,2,3,1,,12,12,2,2,41,41460,42,42210,44,44825,4,6,3,2,7,6,1,2,경기도,충남,자녀 동반 여행,2023-05-20~2023-05-20,1,3,7,2
g008925,45,여,20,6,1,1,3,3,,4,8,3,5,26,26350,42,42210,11,11680,2,2,2,2,2,4,4,6,전라북도,전남,2인 여행(가족 외),2023-08-25~2023-08-26,1,3,5,1
g011899,41,여,30,6,4,1,1,3,,6,,1,1,41,41110,29,29200,46,46110,4,4,4,4,4,4,4,4,경기도,충남,나홀로 여행,2023-09-09~2023-09-09,1,7,2,0
g006003,11,남,30,6,1,2,3,5,,5,7,3,2,50,50110,42,42820,47,47940,1,1,1,1,1,1,3,2,서울특별시,충남,자녀 동반 여행,2023-08-28~2023-08-30,2,3,7,2
g000256,30,여,30,6,1,2,2,3,,4,8,2,2,42,42150,46,46130,45,45130,1,1,2,3,4,6,6,3,대전광역시,전북,2인 여행(가족 외),2023-06-02~2023-06-03,1,2,3,1
g012203,28,여,20,6,1,1,4,2,,6,8,2,1,26,26350,47,47130,42,42110,2,1,1,4,6,2,7,2,인천광역시,세종,부모 동반 여행,2023-09-08~2023-09-08,2,6,,2
g005271,41,남,50,7,1,2,3,2,,6,6,3,4,45,45110,44,44180,42,42210,1,4,3,4,5,4,5,4,경기도,충남,자녀 동반 여행,2023-08-14~2023-08-17,8,3,1,2
g008421,27,남,40,5,1,2,4,5,,5,5,3,30,26,26710,46,46130,46,46110,6,5,6,3,5,6,5,6,대구광역시,전남,나홀로 여행,2023-09-09~2023-09-09,7,6,4,0
g011972,41,여,20,6,1,1,2,3,,4,4,3,2,41,41820,11,11440,26,26350,2,1,1,6,2,3,7,1,경기도,대전,나홀로 여행,2023-09-16~2023-09-16,1,7,8,0
g004476,29,여,20,6,1,1,3,12,,1,8,2,1,50,50130,50,50110,11,11680,4,1,3,3,4,3,3,5,광주광역시,전북,2인 여행(가족 외),2023-07-29~2023-07-30,2,3,1,1
g008283,44,여,20,6,2,1,3,12,,2,6,3,1,50,50130,26,26350,11,11440,3,1,1,3,6,4,2,6,충청남도,충남,나홀로 여행,2023-08-24~2023-08-24,1,2,6,0
g001191,11,남,50,6,1,2,4,2,,8,11,2,3,42,42170,50,50110,43,43730,1,6,2,6,2,2,2,6,서울특별시,충북,2인 가족 여행,2023-05-28~2023-05-28,3,2,6,1
g005982,42,남,20,6,2,1,1,12,,2,,2,1,11,11680,42,42110,41,41820,6,2,2,1,4,4,3,2,강원도,전북,2인 여행(가족 외),2023-08-13~2023-08-15,3,1,2,1
g009401,45,여,30,6,1,1,1,13,,3,,2,1,50,50110,50,50130,26,26350,4,1,1,5,2,3,2,6,전라북도,광주,2인 여행(가족 외),2023-08-26~2023-08-26,1,3,2,1
g011376,30,여,30,6,1,2,3,3,,4,8,2,2,42,42150,26,26350,45,45130,4,2,1,3,3,4,2,6,대전광역시,전북,2인 가족 여행,2023-09-02~2023-09-02,3,2,1,1
g000710,11,여,20,6,2,1,3,12,,1,9,3,3,26,26350,50,50130,42,42210,5,1,5,2,2,4,6,4,서울특별시,전남,나홀로 여행,2023-05-25~2023-05-27,1,2,7,0
g002148,36,여,40,6,1,1,1,2,,7,,2,2,50,50130,42,42830,26,26710,5,5,3,3,3,6,2,6,세종특별자치시,충남,나홀로 여행,2023-06-11~2023-06-11,2,1,,0
g005461,41,남,20,4,1,1,1,12,,1,,3,4,44,44130,42,42150,50,50130,6,1,2,6,1,4,7,2,경기도,충남,2인 여행(가족 외),2023-08-16~2023-08-18,3,7,1,1
g003917,41,여,20,6,5,1,1,12,,2,,2,2,11,11560,50,50130,42,42190,5,4,3,4,4,5,3,6,경기도,대전,나홀로 여행,2023-07-08~2023-07-08,2,1,4,0
g000726,11,남,40,6,1,1,1,1,,3,,3,2,42,42150,46,46110,47,47940,2,2,2,1,3,3,2,5,서울특별시,전남,나홀로 여행,2023-06-05~2023-06-07,7,6,4,0
g011851,26,여,20,4,1,1,1,3,,4,,2,2,26,26230,11,11440,29,29140,6,5,2,6,6,5,3,6,부산광역시,대전,나홀로 여행,2023-09-16~2023-09-16,2,1,8,0
g005791,11,여,20,6,1,1,3,3,,4,4,2,1,47,47130,42,42150,11,11110,4,2,1,5,5,5,1,6,서울특별시,대전,2인 여행(가족 외),2023-09-03~2023-09-04,7,1,2,1
g006842,11,여,50,5,1,2,4,11,,1,6,3,3,46,46150,42,42210,48,48220,4,3,3,4,3,4,2,3,서울특별시,충북,부모 동반 여행,2023-08-15~2023-08-16,3,1,9,6
g000556,43,남,50,6,1,2,4,3,,7,12,3,6,44,44180,50,50110,42,42150,1,1,4,4,7,3,1,2,충청북도,충남,자녀 동반 여행,2023-05-19~2023-05-21,1,2,3,3
g000545,46,여,30,5,1,1,1,2,,4,,2,1,50,50130,26,26500,42,42150,5,1,2,4,5,5,2,3,전라남도,대전,나홀로 여행,2023-05-28~2023-05-29,2,1,8,0
g003104,45,남,50,6,1,2,3,13,,3,5,3,1,41,41280,41,41670,44,44760,1,1,4,1,7,1,1,1,전라북도,충남,3대 동반 여행(친척 포함),2023-07-02~2023-07-03,1,2,,4
g008434,41,남,20,4,1,1,4,12,,1,6,3,2,27,27110,50,50110,42,42760,4,2,4,3,7,4,3,1,경기도,충남,나홀로 여행,2023-08-23~2023-08-25,2,7,4,0
g011999,45,여,20,4,1,1,3,12,,2,8,4,3,50,50130,47,47130,26,26350,1,4,5,6,6,2,3,6,전라북도,충남,나홀로 여행,2023-09-09~2023-09-09,10,,,0
g001086,11,남,30,6,1,1,3,3,,5,10,3,3,26,26350,50,50110,44,44150,2,4,1,4,7,5,2,5,서울특별시,충남,2인 가족 여행,2023-06-03~2023-06-04,2,3,8,1
g000734,45,여,40,6,1,2,3,2,,5,9,3,15,50,50130,48,48840,42,42150,2,1,2,3,2,4,2,5,전라북도,전북,부모 동반 여행,2023-05-27~2023-05-28,3,2,1,4
g011813,30,여,40,7,1,2,5,13,,1,6,1,1,42,42210,11,11680,46,46130,4,1,1,1,5,7,1,7,대전광역시,충북,자녀 동반 여행,2023-09-23~2023-09-23,3,8,1,4
g004239,26,여,20,6,1,1,4,7,,5,7,2,1,50,50130,48,48310,27,27200,2,2,1,2,1,2,2,6,부산광역시,대전,2인 여행(가족 외),2023-07-29~2023-07-29,1,3,2,1
g004994,11,남,20,7,2,1,4,3,,4,6,3,2,50,50130,41,41110,47,47110,3,3,5,5,2,3,6,2,서울특별시,충북,3인 이상 여행(가족 외),2023-08-05~2023-08-06,3,1,2,2
g002793,11,남,20,4,1,1,1,12,,1,,2,1,50,50130,11,11110,45,45110,2,4,4,3,6,5,2,6,서울특별시,전남,2인 여행(가족 외),2023-07-07~2023-07-07,3,2,1,1
g006976,27,여,50,6,1,2,3,3,,6,12,2,1,26,26500,26,26350,47,47130,2,2,6,2,2,6,2,6,대구광역시,충북,자녀 동반 여행,2023-08-25~2023-08-27,3,2,1,3
g011881,41,여,20,6,5,1,5,12,,1,9,3,2,42,42210,50,50130,26,26350,2,1,1,4,6,4,3,6,경기도,충북,2인 여행(가족 외),2023-09-14~2023-09-14,3,1,5,1
